var1,var2,var3,var4,var5,binary_label,fuzzy_label,weight_label
1.2,1.7,1.7,0.8,0.9,0,0,16
0.3,1.6,1.4,0.8,0.1,0,0,24
0.6,1.9,0.9,1,1.6,0,0,16.8
1,0.5,0.4,1.4,1.3,0,0,22.4
0.3,0.9,0.7,1.9,1.7,0,0,24.4
1.5,0.7,0.4,1,2,0,0,20.4
0.1,0.5,0.1,0.2,0.7,0,0,26
1.9,2,2,0.4,1.8,0,0,30
0.5,0,1.2,1.5,0.4,0,0,26.4
0.4,0,0.9,0.9,0.8,0,0,12.8
0.9,0.8,0.6,1.7,0.6,0,0,22.8
0,0.8,1.1,0,1.3,0,0,18.8
0.1,0.4,1.1,1,1.8,0,0,17.2
0.7,0.1,1.4,0.9,0.5,0,0,21.6
0.6,0.2,1.9,1,0.6,0,0,19.6
1.6,1.7,1.6,1.9,1.9,0,0,30
1,1.3,0.7,1.8,0.5,0,0,24
0.9,1.3,1,0.9,1.4,0,0.2,12.4
0.8,0.4,0.2,0.7,0.3,0,0,25.6
1,0.9,1.5,1.8,1.8,0,0,24.8
1.4,1.1,1.8,0.7,1.8,0,0,23.2
1.2,0.8,1.4,0.7,1.5,0,0,22
1.4,0.8,0.2,0.7,1,0,0,14
0.8,0.3,1.4,0.2,0.8,0,0,21.6
0.8,1.9,1.3,2,1.5,0,0,26.4
1.9,1,0.3,1.8,0.6,0,0,24
1.1,2,0.3,0.8,1.8,0,0,23.6
1.4,0.8,1.2,0.7,0.1,0,0,20.4
1,2,1.2,1.9,1,0,0,14.4
0.6,0.4,1.8,0.7,0.4,0,0,26.4
0.3,1.7,1.1,2,1.1,0,0,17.2
0.7,0.4,1.9,0.6,1.8,0,0,27.6
0.8,0.4,0.8,0.6,0.3,0,0,23.6
0.2,1.5,1.1,0.9,1.1,0,0,10.8
0.2,0.6,0.1,0.4,1.6,0,0,29.2
0.5,1.1,0.5,1.4,0.6,0,0,23.2
1.5,1.3,1.1,1.3,1.8,0,0,20.4
1,0.9,0.1,1.7,0.8,0,0,18.8
0.7,0.9,1.8,0.2,1.5,0,0,26
1.8,1.7,1.8,0.6,1.1,0,0,20.4
0.2,1.4,1.1,1.9,1.6,0,0,24.4
0.3,1.8,1.2,1.2,0.5,0,0,21.6
0.6,2,0,1.1,1.5,0,0,23.2
1.2,0.9,0.6,0.5,2,0,0,24.4
1.4,0.7,2,1.5,0.6,0,0,26
1,0.5,0.7,1.6,1,0,0,15.6
0.1,1.7,1.5,1.5,0,0,0,30
1.8,0.6,1,1.3,1.1,0,0,12
0.4,1.9,1.3,1.9,1.2,0,0,21.6
1.9,1.6,0.3,0.2,1.7,0,0,30
1.7,0.1,1,0.5,1.6,0,0,24
2,0.3,1.8,1.4,0.6,0,0,26.4
1.3,1.9,0.4,1.7,1.6,0,0,29.2
1.2,1.8,1,1,1.9,0,0,14.8
0.7,0.3,0,0.2,1,0,0,19.2
1.7,1.3,1.2,1.3,1.7,0,0,21.6
0.4,1.3,1.3,1.1,1.2,0,0,13.6
1.9,0.6,0.1,1.8,1.6,0,0,29.2
0.5,1.3,0,0.2,0.1,0,0,28.4
1.4,1.4,0.8,1.1,0.6,0,0.2,16.8
0.7,0.6,0.5,1.1,1.8,0,0,22
2,1.7,0.6,1.7,1.2,0,0,22.8
0.8,1.8,1.9,0,0.2,0,0,28.8
0.3,1.6,1.4,1.7,2,0,0,28.8
0.6,1.3,0.4,1.2,1.5,0,0,23.2
0.3,1.1,1.3,0.1,1.9,0,0,24.4
0.4,0.6,0.1,0.6,1.9,0,0,27.6
0.5,0.1,0.3,1.8,0.8,0,0,24
0.6,2,0,1.7,0.8,0,0,23.6
0.9,1.1,1.1,0.4,0.2,0,0,20.4
0.6,0.4,0,0.4,0.9,0,0,21.6
1.7,1.4,1.8,0,1.5,0,0,29.2
1.7,1.6,2,1.5,0.7,0,0,26
1.8,1.6,1.5,0.7,1.7,0,0,26.8
1.9,0.5,0.7,2,0.7,0,0,23.6
0.9,1.8,0,1.3,1.4,0,0,23.2
1.2,1.1,1.1,0,1.5,0,0,20.8
1.2,0.8,2,1,0.7,0,0,14.4
0.6,1.3,1.3,0.6,1.9,0,0,24
1.7,2,1.8,0.1,1.4,0,0,28
0.8,1.7,1.2,0,1.8,0,0,25.2
0.9,0.6,1.6,1.4,0.3,0,0,26
1.9,0.9,0.9,0.4,0.2,0,0,22
0.9,0.1,0.2,1.8,0.2,0,0,28.4
1,1.2,1.7,1,1.6,0,0,17.6
0.2,0.1,1.3,1,1.4,0,0,17.6
1.4,0.2,1.2,0.9,1,0,0,9.6
1.7,0.9,0.3,1.7,1.3,0,0,22.8
0.7,0.6,0.3,0.9,1.8,0,0,22
1.5,1.9,1.1,1.2,0.7,0,0,16.4
0.1,1.8,1.3,0.6,1.9,0,0,26
1.7,0.3,1.2,1.7,1.6,0,0,26.4
1.4,1.1,0,0.6,0,0,0,24.8
2,0.3,0.4,0.1,0.5,0,0,30
1.6,1,0.2,1.9,0.2,0,0,26
1.1,1.5,1.9,1.5,1.9,0,0,28.4
0.3,0.3,0.5,1.2,1.5,0,0,25.2
1.3,0.6,0.3,0.6,1.1,0,0,18.8
0.8,0.5,1.3,1.7,1.5,0,0,26.4
0,0.8,1.4,0.6,1.6,0,0,24.8
1,1.3,0.7,0.6,0.3,0,0,22.4
0.2,0.7,1.6,0.8,1.2,0,0,17.6
1.3,1,0.5,1.6,1.4,0,0,23.2
1.8,1,0.4,0.8,1.9,0,0,21.2
2,0.5,1.7,2,0.2,0,0,30
0.4,0.8,0.3,1.9,0.7,0,0,23.6
1.6,0.5,1.8,0.8,1.9,0,0,25.2
1.4,1.3,0,0.8,0.1,0,0,23.2
1.2,1.9,0.6,1.5,0.4,0,0,27.6
0.1,1.2,0.1,0.4,1.3,0,0,23.6
1.6,1.4,1.4,0.1,0.2,0,0,28
1.8,1.4,0.5,0.8,2,0,0,24.4
1.7,0.5,1.6,2,1.9,0,0,30
1.1,0.7,1.7,0.9,1.2,0,0,14.4
1.1,1.6,0.4,0.6,1.4,0,0,24.8
0.7,0,1.2,0.5,0,0,0,25.6
1.9,0.1,1.9,1.9,0.5,0,0,30
0.7,1.6,0.7,1.9,2,0,0,26.8
1.9,1.6,0.2,1.1,1.6,0,0,23.6
0.3,1.5,0,0.6,1.2,0,0,22.4
1.1,0,1,1.6,0,0,0,22.4
0.1,0.7,1,1.3,1.5,0,0,19.2
0.3,2,0.3,0.5,1.7,0,0,30
0,1.5,0.5,1.3,0.8,0,0,20.8
1.5,1.6,2,0.8,1.8,0,0,25.2
0.9,0.4,1.2,1,1.3,0,0,12.8
1.8,1.4,2,0.3,1.9,0,0,29.2
1.2,0.1,1.3,1.1,0.6,0,0,18
0.8,0.8,0.6,0.6,1.1,0,0.2,15.6
0.3,1.5,0,0.1,0.3,0,0,30
0.5,1,1.5,2,1,0,0,16
1.2,0.2,0.2,1.2,0.6,0,0,22
2,1.4,0.8,0.7,0.3,0,0,22.4
0.7,0.4,0.7,1.3,0.3,0,0,23.6
0,1.8,0.1,1.3,1.3,0,0,22.8
0.5,2,0.2,1.3,1.7,0,0,26.8
2,1.9,1.4,0.6,1.2,0,0,21.2
0.3,1.3,1.9,1.3,1.4,0,0,23.2
0.9,1.5,1.6,1.6,1.9,0,0,28.4
0.8,0.8,0.1,1.8,0.8,0,0,20.4
0.4,1.1,0.1,1.6,0.3,0,0,26.8
1,1.1,1.7,1.3,0,0,0,21.6
1.2,1.9,1.5,1.6,0.8,0,0,22.8
1.8,0.3,1.4,0.1,0.6,0,0,26.8
1,1.3,1.7,1.6,1.6,0,0,26.4
0.8,0.6,2,0,1.7,0,0,28
0.4,0.3,1,0.2,0.9,0,0,16
0.1,0.1,1.3,0.5,1.9,0,0,27.6
0,0.8,0.5,1.5,1.2,0,0,21.6
1.8,0.9,0.4,0,1.6,0,0,26.8
1.4,0.6,0.4,0.6,0.6,0,0,25.2
1.8,0.5,0.5,1.9,0.1,0,0,30
0.5,1.9,0,0.6,0.4,0,0,28.4
1,0.3,0.8,2,0.3,0,0,24.4
0.3,1.3,1.6,1.7,1.3,0,0,24.4
1.6,0.4,0.1,0.8,1.8,0,0,25.2
1.9,0.2,0.1,0.7,0.4,0,0,26.8
0.8,1.3,0.2,0.2,0.7,0,0,23.2
0.3,1.8,1.9,1.7,1.1,0,0,22
1.8,0.6,1.7,0.2,1.4,0,0,27.2
1.9,0,1.2,1.7,0.7,0,0,22.4
0.3,0.8,0.8,1.8,1.1,0,0,16
0.6,0.2,1.8,1.5,1.7,0,0,29.6
0.9,1.3,1.6,1.8,0.6,0,0,24.8
1.4,0.1,0.6,1.4,0.9,0,0,18.8
0.1,1.7,1.3,0.7,0.6,0,0,22.4
1.9,0.7,0,0.9,1.9,0,0,22
0.3,0.7,1.9,1.3,1.1,0,0,17.2
1.2,1.9,1.2,0.1,0.8,0,0,19.2
1.2,0.3,0.7,1.9,1.5,0,0,26.4
1.9,0.2,0.4,0,1.8,0,0,30
0.6,0.9,1.1,1.2,0.3,0,0,16.8
1.9,0.3,1.8,1.2,0.4,0,0,25.2
0,1.1,1.6,1.2,0,0,0,22
0.2,1.7,0.7,1,1.5,0,0,19.6
0.9,1.8,1.1,0.9,0.8,0,0,11.2
1,0.5,0.1,0.3,1.9,0,0,28
0.3,1,0.7,0.2,1.9,0,0,23.6
1.4,2,1.3,0,0.2,0,0,27.2
0.9,2,0,1.8,0.5,0,0,28.4
1,0.9,1.1,0.6,0.6,0,0.2,16.4
0.7,1.3,1.9,1.4,1.4,0,0,24
0.4,0.4,1.9,1.3,0.1,0,0,26.8
1.2,0.3,1.4,1.5,1.1,0,0,19.6
1.5,0,1.1,0,1.5,0,0,25.2
0.1,1.9,1.2,1.9,0.5,0,0,26.4
0.8,1.3,1.1,1.5,0.1,0,0,22.4
0,0.1,1.5,1.4,0.2,0,0,28.4
0.7,0.3,0.3,0.7,0.6,0,0,24
0.7,0,1.5,0.6,1.3,0,0,23.6
0.3,0.7,2,1.7,0.1,0,0,28.4
0.9,1.2,0.5,0.6,0.2,0,0,24.4
0,0.1,1.3,0,1.8,0,0,27.6
0.7,1.7,1.7,2,1.7,0,0,29.2
1.1,1.2,1,0.7,1.4,0,0.2,14.8
1.8,1.9,1.2,1.9,0.3,0,0,26.4
1.5,0.2,0.5,1.2,0.1,0,0,25.2
2,1.1,0.3,0.9,0.3,0,0,20.4
1.6,0.6,0.7,0.6,1.9,0,0,25.2
2,0.2,1.4,0,0.3,0,0,28.8
0.2,1.5,1.2,0.7,1.2,0,0,17.2
1.3,1.2,1.2,1.9,0.8,0,0,17.2
1.6,0.8,0.1,0,1.5,0,0,27.6
1.8,1.4,0.6,1.1,1.6,0,0,21.6
0.8,0.4,0.7,0.8,1.9,0,0,21.6
1.7,0.5,1.3,1.7,1,0,0,17.6
0.6,1.4,0.9,0.4,1.1,0,0,16
0.7,0.1,1.5,0.5,0.3,0,0,29.2
1.5,1.8,0.9,0.5,1.3,0,0,21.2
0.9,1.5,0,1.8,0.7,0,0,24.4
0.3,1.2,1.6,0.6,0.4,0,0,26
0.2,1.3,0.6,0.5,0.1,0,0,27.2
0.4,1.9,1.6,1.8,1.1,0,0,22
0.9,0.1,0.6,0.9,0.9,0,0,12.8
1,0,1.4,1,1.3,0,0,14.8
1.7,1.6,1.4,0.4,1.2,0,0,22.8
0.8,1.1,0.8,1.4,0.2,0,0,20.4
1.6,0.7,1.5,0.4,0.6,0,0,26.4
0,1,0.4,2,0.6,0,0,24
1.7,0.7,1.8,0,1.8,0,0,28.4
0.4,1.1,1.7,1.4,1.7,0,0,25.2
0.4,1.3,1.9,1.6,0.8,0,0,22.4
1.4,0.3,0.1,0.8,1.1,0,0,16.8
1.3,1,2,1.6,1.2,0,0,19.2
0.6,0,0,1,0.4,0,0,21.6
1.5,1.8,0,1.3,1,0,0,16.8
1.1,0.7,1.3,1.4,0.8,0,0.2,16.8
1.3,1.6,0.4,1.8,1.4,0,0,27.2
0.3,1.1,0.2,1.1,2,0,0,20.4
0.3,0.1,0.8,1.8,0.5,0,0,26.4
1.6,0.2,0.3,1.9,0.3,0,0,30
0.6,2,0.8,0,1.5,0,0,26
1.4,0,2,1.9,1.4,0,0,27.6
0.7,0,1.6,0.4,0.8,0,0,23.2
0,1.4,0.3,2,0.4,0,0,29.2
0,0,0,1.4,1.2,0,0,22.4
0,1.6,1,0.9,0.8,0,0,11.6
1.1,1.4,0.8,0.8,1.2,0,0.2,13.2
0.9,0.5,0.9,0.1,1.4,0,0,21.6
1.7,1.4,2,0.3,1.1,0,0,21.2
1.2,1.8,0.8,1.6,0.8,0,0,19.2
2,1.1,0.1,1.7,0.8,0,0,20.8
2,1.1,0.4,1.8,1.3,0,0,22.8
0.6,1.9,1.2,0,0.1,0,0,26
0.4,1.1,0.2,0,0.8,0,0,20.8
1.6,2,1.7,1.9,0.5,0,0,30
0.9,1.2,0.9,1.1,1.3,0,0.4,10.8
1,0.2,0.6,1.4,1.3,0,0,21.2
0.7,0.2,1,0.4,0.1,0,0,23.2
0.5,1.4,1,0.7,0.7,0,0,16
0.6,0,1.9,0,1.7,0,0,29.6
0.7,1.8,1.3,0.7,1.9,0,0,23.6
0.5,0.6,1.6,0.5,1.2,0,0,23.2
1.9,1.2,0.2,1.5,0,0,0,27.6
0.6,1,1.8,0,1.3,0,0,21.6
1.3,0.3,1.4,1.2,1,0,0,13.2
1.9,1.9,2,1.8,1.6,0,0,30
1.6,1.9,1.4,1.3,1.8,0,0,25.6
0.5,0.2,0.8,0.8,1.1,0,0,13.6
0.4,1.2,0.5,1.5,0.9,0,0,19.6
1.3,2,2,0.2,2,0,0,29.2
0.1,0.8,0.1,0.8,0,0,0,22.8
1.3,1,1.4,1.8,0.8,0,0,18
1.4,1.9,0.6,2,2,0,0,28.4
1.1,0.6,0.5,0.8,0.9,0,0,14.8
0.4,1.4,1.6,0.6,0.6,0,0,25.6
1.5,1.9,0.6,0.7,0.8,0,0,19.6
0.9,0.5,1.2,0.2,0.1,0,0,24.8
0.8,0.1,0.1,1.6,1.4,0,0,26.8
1.8,1.9,2,1.3,1.7,0,0,26.8
1.5,2,1.4,0.4,1.8,0,0,28.8
0.9,1.3,0.9,0.5,1.9,0,0,22
1.5,1.9,0.2,1,1.8,0,0,22
0.3,0.6,0,0.3,1.8,0,0,29.2
0.6,2,0.8,1.9,1.7,0,0,26
1.5,0.6,1.3,0.8,1,0,0,12
1.3,1,1.6,2,1.1,0,0,17.2
0.9,1.6,1.8,1.8,1.2,0,0,22.4
1.1,0.7,1.2,0.7,0.6,0,0.2,18
0.4,0,1.1,1.6,0,0,0,25.2
1.9,1.8,1.5,1,0.4,0,0,22
0.9,0.3,0.3,0.4,0.2,0,0,28.4
1.3,1.7,1.4,0,0.8,0,0,22
0.5,0,1.2,0.3,2,0,0,26.4
0.5,1.6,0.5,1.7,0.7,0,0,26
1.9,1.5,0,0.2,1.7,0,0,30
1.5,1.3,1.6,0.6,1.6,0,0,26.8
1.8,0.1,1,1.5,0.2,0,0,24
1,1.8,0.1,1.1,0,0,0,21.6
2,1.4,1.5,0.1,2,0,0,29.2
0.9,0,1.4,2,1.2,0,0,21.2
0.2,1.7,1.4,0.1,0.1,0,0,28.8
1.7,1,1.3,1.9,0.1,0,0,23.6
1.4,1.9,0.6,2,1.1,0,0,20.4
0,0.3,0.6,0.9,1.1,0,0,14.4
2,0.2,1.6,0.4,0.4,0,0,30
1.5,0.7,0.8,1.2,0.1,0,0,20
0.6,1.2,0.3,0.9,1.1,0,0,12.8
1.4,0.8,0.7,1.8,0.4,0,0,24.8
1.4,0.9,1.7,1.4,0.4,0,0,24.8
0.8,1.7,0.9,0.1,0,0,0,24
1.8,1.1,1.7,0.7,0.8,0,0,17.6
0.4,1.1,1.8,1.1,0.8,0,0,14.4
1.5,0.6,0.8,1.8,1.5,0,0,25.6
2,1.1,1.9,1.9,1.9,0,0,26.8
1.5,1.4,1,0.2,0.5,0,0,23.2
2,0.4,1.5,0.1,1.7,0,0,30
0.6,1.7,0.4,1.7,0.5,0,0,29.6
0.4,1.6,0.6,0.7,0.6,0,0,23.6
1.1,0.6,2,0,1.7,0,0,27.6
1.6,0.4,0.9,0.1,1.4,0,0,23.2
1.1,0,0.4,1.8,1.4,0,0,26.4
0.3,0.6,0.4,0.4,1,0,0,19.2
1.8,1.5,0.6,1.9,2,0,0,28.8
0.4,0.2,2,0,1.4,0,0,28
1.7,1.2,1.1,1.7,0.2,0,0,22.8
0.8,0.7,0.2,2,0.5,0,0,27.2
0.7,0.9,1.7,0.2,1.6,0,0,26
1.4,1.3,0.3,1.3,0.5,0,0,24.8
0.7,2,1.1,0.3,0.9,0,0,16.4
1.7,2,0.5,1,2,0,0,22
1.9,0,1.7,1.6,1.3,0,0,26
0.5,0.6,1.1,1.3,1.4,0,0,19.2
0.6,0.9,1.6,0.7,1.7,0,0,23.2
1.5,1,1.2,0.2,0.1,0,0,22.4
0.8,0.5,0,0.1,0.8,0,0,22.8
0.9,1.8,0.1,1.2,0,0,0,23.6
1.3,0.9,1.7,1.8,1.6,0,0,26
0.2,0.3,1.5,2,1.2,0,0,24
1.7,0.1,0.7,1.5,0.4,0,0,27.6
1.4,0,0,0.1,0.1,0,0,29.6
1.9,1.7,0.3,1.5,1.8,0,0,30
1.9,0.9,1.3,0.3,1.7,0,0,24.4
2,2,1.2,1.9,2,0,0,26.4
1.8,0,0.2,1,1.8,0,0,22
0.3,1.2,0.1,0.4,0.7,0,0,23.6
0.3,1.1,1.2,0.8,1.1,0,0,10.4
1.3,1.4,2,0.9,0.8,0,0,16
0.4,2,1.5,1.8,1.2,0,0,24
1.9,0.4,1.6,0,1.9,0,0,30
0.9,1.5,0.2,1,1.3,0,0,16.4
1.4,0.2,1.7,0.1,0.6,0,0,27.6
0.5,1,1.7,0.4,0.8,0,0,20
0.5,1,1.8,1.5,1.4,0,0,24
0.3,1,0.3,0.9,2,0,0,19.6
1,0.9,0.7,0.7,0.9,0,0.4,11.2
1.1,1.9,0.3,0.7,0.2,0,0,25.2
1.1,1.8,1.4,1.3,0.6,0,0,22
1.7,1.7,1.3,0.7,1.1,0,0,16.4
0.3,1.6,0.4,1.3,1.4,0,0,24.8
1.1,0.9,0.6,0.5,1.5,0,0,24
0.6,0.9,0.6,1.7,1.8,0,0,25.2
1.3,1.4,1.8,0.7,1.9,0,0,25.2
0.3,0,0.1,1.7,1.6,0,0,30
1.8,0.9,1.7,1,1.4,0,0,16.8
1.5,1.1,0.5,1.3,2,0,0,23.6
1,0.9,0.9,0.5,0.7,0,0,16
1.9,0.6,1.6,0.8,0.6,0,0,22.4
1,2,0.2,1.8,2,0,0,28
0.2,1.5,1.6,1.5,0.8,0,0,24
0.5,1,0.7,0.4,1.5,0,0,23.6
0.7,0.5,0.3,1.8,0.9,0,0,21.2
1,1.9,2,1.5,0.3,0,0,28
0.3,0.8,1.8,0.6,1.9,0,0,26
1.8,1.7,1,0.5,0.6,0,0,22
1.1,2,1.7,1.4,1.5,0,0,26.8
0.4,0.1,0.7,0.2,1.1,0,0,19.6
0.7,1.2,2,0.8,1,0,0,12
0.4,0.2,0.3,1.1,1.1,0,0,15.6
0.6,1.2,0,0.9,1.2,0,0,14.8
1.5,0.9,0.6,0.8,0.3,0,0,20.8
0,0.8,0.2,0.3,1.8,0,0,27.6
0.6,0.1,1.4,1.2,1.7,0,0,23.6
0.1,1.5,1.7,1.5,1.9,0,0,30
0.8,0.5,1.2,1.7,0.5,0,0,25.2
1.5,0.5,1.8,1.5,0.5,0,0,30
1.3,1.2,0.6,0.3,0,0,0,25.6
1.1,2,0.8,1.8,1.1,0,0,16.8
0.8,0.1,1.4,2,0.9,0,0,19.6
1.5,0.9,0.9,0,0.6,0,0,20
0.3,1,1.7,0,1.4,0,0,24
0.1,0,0,1.1,0.7,0,0,19.6
0.3,0.6,1,1.2,0.6,0,0,16.4
0.2,1.8,1.7,1.1,0.5,0,0,23.6
0.1,0.6,0.8,1.1,0.4,0,0,19.2
1.3,1.8,1.4,1.4,0.5,0,0,26.4
1.5,2,0.3,1.7,1.7,0,0,30
0.2,1.2,0.3,0.6,0.2,0,0,26
0.6,0.6,1.5,1.9,0,0,0,28.8
1.3,2,0.9,0,0.5,0,0,24.4
1.8,1.5,0.3,1.1,0.3,0,0,23.6
0.8,0.8,0.9,1.7,0.9,0,0,13.6
1.9,0.8,1.3,0.4,1,0,0,15.2
0.6,2,1.6,1.7,0.1,0,0,29.6
1.3,1.4,0.5,0.2,0.2,0,0,28.4
1.5,0.2,1.3,0.9,1,0,0,11.2
1.4,1.8,0,2,1.8,0,0,29.6
0.2,1,0,1.6,1.9,0,0,26
1,1,1.3,1.9,1.5,0,0,21.6
1.5,0.9,0.1,0.8,0.2,0,0,22
1.6,0.8,1.1,0.9,0.4,0,0,16.4
1.8,1.3,1.4,0.4,1.6,0,0,27.2
0.3,1,0.8,1.7,1.6,0,0,22.4
0.2,1.2,2,0.4,0.7,0,0,23.6
1.4,2,0.5,0.7,0.5,0,0,26.4
0.7,1.8,0,0.8,0.8,0,0,18.4
1.6,0.9,1.7,0.9,1.4,0,0,18.4
0.7,1.7,1.5,1,1.7,0,0,21.2
0.1,1.4,1.7,1.1,0.1,0,0,22.8
0.2,0.7,1.3,2,1,0,0,16
0.6,2,0.1,1.5,1,0,0,19.6
2,1.9,0.1,1.3,0.5,0,0,26.8
0.4,0.5,1.8,0.4,1.8,0,0,30
0.1,1.2,0.1,1.8,0.5,0,0,27.6
0,0,0.4,0,0.9,0,0,22
0.3,0.2,1.9,1.9,1.6,0,0,30
0,0.1,1.7,0.6,0.7,0,0,24.4
0.7,0.9,1.5,1.5,2,0,0,26
0.1,1.6,1.9,1.2,0.8,0,0,19.2
0.1,1.5,1.5,1.9,0.5,0,0,30
0.4,0.5,0.1,0,1.5,0,0,30
1.5,2,1.1,1.3,0.3,0,0,22
1.2,2,0.3,0.1,1.1,0,0,20.8
1.4,0.7,1.6,1.2,1,0,0,13.2
1.5,1.1,0.1,1.8,1,0,0,16.8
1.4,0.5,0.2,0,0.1,0,0,29.6
1.5,1.5,0.2,0.4,0.7,0,0,26
1.4,1.7,0.9,1.9,1.9,0,0,24.8
0.7,1.2,1.5,1.7,0.1,0,0,26.8
0,2,0.2,0.8,0.1,0,0,25.2
1.7,2,0.2,1.9,0.6,0,0,28
0.6,1.8,0.1,0.1,1.5,0,0,29.6
0.8,0.4,1,0.4,0.8,0,0,16.8
0.2,0.8,1,1.5,0.2,0,0,21.6
1.6,0.3,1.3,0.7,1.2,0,0,18.4
1.3,1.2,2,0.1,1.2,0,0,20.8
1.1,1.9,0.8,0.3,1,0,0,14.8
0,1.3,0.8,0.4,1.5,0,0,24.8
1,1.1,0.3,1.5,0.5,0,0,24.8
0.9,1.5,0.9,1.2,0,0,0,18.8
0.2,1,1.3,1.3,0,0,0,20.4
0.1,0.5,2,1.4,1.2,0,0,22.4
0.9,0.7,0.5,0.4,0.7,0,0,22.8
1.8,0.4,0,1.8,0.5,0,0,30
0.6,2,0.1,1.4,1.3,0,0,24
0.9,1.7,0.6,1,1.9,0,0,19.2
0.9,1.6,0.4,0.3,1.4,0,0,26.4
0.2,0,1.4,1.2,0.5,0,0,24
1.9,1.3,1,0.3,1.7,0,0,22.4
1.8,0.7,0.3,0,0.6,0,0,26.4
1.9,0.3,0.9,1.6,1.2,0,0,19.2
0,1.8,0.3,0.7,0.3,0,0,26.8
0.6,0.1,0.2,0.9,1.2,0,0,17.2
1.5,1.1,0.3,0,0,0,0,26.8
0.4,1.6,1.8,1.2,0.8,0,0,19.2
1.8,1.7,0.1,0.8,0.5,0,0,25.2
0.3,1.2,1.6,0.8,1,0,0,12.8
2,1.1,1.5,1.9,1,0,0,16.8
1.7,0.8,1.4,2,1.5,0,0,26.4
1.1,1.6,1.5,0.6,0.3,0,0,26.8
1.4,0.1,1.8,0.3,0.3,0,0,29.6
1.8,1.4,0.8,1.1,1.5,0,0,19.2
1.2,0.7,0.7,0.5,0.3,0,0,24.8
0,0.6,1.5,0.3,0.8,0,0,23.2
1.4,2,1.4,0.9,1.6,0,0,22
1.4,0,1.5,0.8,1.8,0,0,24.8
0.5,0.1,0.3,2,1.4,0,0,28
1.2,1.7,1.6,0.4,0.9,0,0,20.8
1.1,1.3,0.1,1.8,1.7,0,0,26.8
0.3,1.6,0.3,0.4,0.3,0,0,30
0.6,0.4,1.5,1.7,1.7,0,0,29.6
0.3,1.5,0.1,1.1,0.7,0,0,19.6
0.6,1.4,0.8,1.4,0.8,0,0.2,17.6
1.3,1,0.5,0.1,1.1,0,0,17.2
1.4,1.7,1.3,0.6,0.1,0,0,25.6
1.9,0.5,0.2,0,1.9,0,0,30
1.2,0,1.8,0.7,1,0,0,15.6
0.4,1.4,0.2,1.9,1.6,0,0,29.2
2,0.3,0.6,0,0.8,0,0,22.8
1,1.4,1.9,0.8,0.6,0,0,20.4
0.4,0.4,0.1,2,1.1,0,0,22
1.2,1.6,0.9,0.5,1.8,0,0,24
0.3,1.7,1.6,0.2,0.1,0,0,30
1,0.4,1.9,0.3,1.9,0,0,28
1.5,0.2,0.1,1.8,1.1,0,0,22
1.4,1,0.6,0.4,0.6,0,0,22.4
0.5,0.4,1.2,1.4,0.3,0,0,24.8
1.5,0,1.1,1.1,1.8,0,0,18.8
0.8,2,1.3,0.7,1.9,0,0,23.2
0.2,0.7,0.7,0.1,1.5,0,0,26
0.2,2,0.4,0.2,1.4,0,0,28
0.8,1.7,1.5,1.3,0.6,0,0,23.6
0.5,1.2,0.9,1.7,1.9,0,0,22.8
1.4,0.6,0.8,0.1,1.7,0,0,25.2
0.6,1.9,1.4,0.9,1.6,0,0,22
0.7,0.5,1.1,0.7,0.4,0,0,21.2
1.2,0.2,0.4,0.7,1.3,0,0,21.6
0.2,0.1,0.2,1,1.3,0,0,18
0.5,1.9,1.6,0.5,0.8,0,0,24
1.5,0.9,0.3,1.9,0.3,0,0,26.8
0.2,0,1.2,1.5,1,0,0,16.4
0.6,0.3,1.9,0.1,1.5,0,0,29.6
2,0.2,0.3,0.3,1.9,0,0,30
1,1,1.9,1.5,0,0,0,24
1.2,1.5,1.8,1.4,1.1,0,0,19.2
1.5,1.7,1.9,0.8,1.5,0,0,25.2
0.4,0.1,0.8,1.6,0.4,0,0,26.4
0.5,1.3,1.5,1.1,1.6,0,0,22
1.9,2,0.4,1.5,1.9,0,0,30
1.4,0.9,1.4,0.7,0.4,0,0,22
0,0.6,1.1,0.5,1.2,0,0,18.4
0.1,1.2,0.1,0.7,0.7,0,0,20.4
0.5,1.8,0.8,0.4,1.2,0,0,20.4
0.4,1.4,0.2,2,2,0,0,29.2
1.9,1.1,0.8,0.7,1.1,0,0,12
0.1,0,1.4,1.1,0.5,0,0,22.4
1.9,0.2,1.6,0.7,1.9,0,0,26.8
1.5,1.5,0.2,0.9,2,0,0,23.6
0.1,1.9,1.5,0.1,0.1,0,0,30
1.6,0.9,0,1.4,1.8,0,0,25.2
0.9,0.4,1,1.5,0.7,0,0,18.4
1.9,0.5,0.8,1.3,0.8,0,0,17.2
0.1,1.2,1.7,1,1,0,0,9.6
2,0.9,1.4,0.3,1.3,0,0,21.6
0.5,0.8,1.1,1.7,2,0,0,22.8
0.7,0.7,0.2,0.6,1.5,0,0,26
1.8,1.7,1.3,0.2,1.2,0,0,21.6
0.1,0.3,1.2,0,0.9,0,0,18.4
1.7,0.1,0.1,1.2,0.1,0,0,25.2
1.6,1.3,0.5,0.1,0.4,0,0,28.4
1,1.4,1.5,0.6,1.2,0,0,19.6
1.3,0.4,0,1.9,0.7,0,0,25.2
0.4,0.6,1.3,0,1.5,0,0,26.8
1.3,1.8,0,1.4,1.1,0,0,19.6
